1.235	1.44222
1.236	1.44409
1.237	1.44597
1.238	1.44785
1.239	1.44972
1.24	1.4516
1.241	1.45347
1.242	1.45534
1.243	1.45722
1.244	1.45909
1.245	1.46096
1.246	1.46283
1.247	1.4647
1.248	1.46656
1.249	1.46843
1.25	1.4703
1.251	1.47216
1.252	1.47403
1.253	1.47589
1.254	1.47775
1.255	1.47962
1.256	1.48148
1.257	1.48334
1.258	1.4852
1.259	1.48705
1.26	1.48891
1.261	1.49077
1.262	1.49262
1.263	1.49448
1.264	1.49633
1.265	1.49818
1.266	1.50004
1.267	1.50189
1.268	1.50374
1.269	1.50558
1.27	1.50743
1.271	1.50928
1.272	1.51113
1.273	1.51297
1.274	1.51481
1.275	1.51666
1.276	1.5185
1.277	1.52034
1.278	1.52218
1.279	1.52402
1.28	1.52586
1.281	1.52769
1.282	1.52953
1.283	1.53137
1.284	1.5332
1.285	1.53503
1.286	1.53686
1.287	1.53869
1.288	1.54052
1.289	1.54235
1.29	1.54418
1.291	1.54601
1.292	1.54783
1.293	1.54966
1.294	1.55148
1.295	1.5533
1.296	1.55513
1.297	1.55695
1.298	1.55876
1.299	1.56058
1.3	1.5624
1.301	1.56422
1.302	1.56603
1.303	1.56784
1.304	1.56966
1.305	1.57147
1.306	1.57328
1.307	1.57509
1.308	1.5769
1.309	1.5787
1.31	1.58051
1.311	1.58232
1.312	1.58412
1.313	1.58592
1.314	1.58772
1.315	1.58953
1.316	1.59133
1.317	1.59312
1.318	1.59492
1.319	1.59672
1.32	1.59851
1.321	1.60031
1.322	1.6021
1.323	1.60389
1.324	1.60569
1.325	1.60748
1.326	1.60927
1.327	1.61105
1.328	1.61284
1.329	1.61463
1.33	1.61641
1.331	1.6182
1.332	1.61998
1.333	1.62176
1.334	1.62355
1.335	1.62533
1.336	1.62711
1.337	1.62888
1.338	1.63066
1.339	1.63244
1.34	1.63421
1.341	1.63599
1.342	1.63776
1.343	1.63953
1.344	1.6413
1.345	1.64307
1.346	1.64484
1.347	1.64661
1.348	1.64838
1.349	1.65015
1.35	1.65191
1.351	1.65368
1.352	1.65544
1.353	1.6572
1.354	1.65897
1.355	1.66073
1.356	1.66249
1.357	1.66425
1.358	1.666
1.359	1.66776
1.36	1.66952
1.361	1.67127
1.362	1.67303
1.363	1.67478
1.364	1.67653
1.365	1.67828
1.366	1.68003
1.367	1.68178
1.368	1.68353
1.369	1.68528
1.37	1.68703
1.371	1.68877
1.372	1.69052
1.373	1.69226
1.374	1.69401
1.375	1.69575
1.376	1.69749
1.377	1.69923
1.378	1.70097
1.379	1.70271
1.38	1.70445
1.381	1.70619
1.382	1.70792
1.383	1.70966
1.384	1.71139
1.385	1.71313
1.386	1.71486
1.387	1.71659
1.388	1.71832
1.389	1.72005
1.39	1.72178
1.391	1.72351
1.392	1.72524
1.393	1.72696
1.394	1.72869
1.395	1.73042
1.396	1.73214
1.397	1.73386
1.398	1.73559
1.399	1.73731
1.4	1.73903
1.401	1.74075
1.402	1.74247
1.403	1.74419
1.404	1.74591
1.405	1.74762
1.406	1.74934
1.407	1.75105
1.408	1.75277
1.409	1.75448
1.41	1.7562
1.411	1.75791
1.412	1.75962
1.413	1.76133
1.414	1.76304
1.415	1.76475
1.416	1.76646
1.417	1.76816
1.418	1.76987
1.419	1.77158
1.42	1.77328
1.421	1.77499
1.422	1.77669
1.423	1.77839
1.424	1.7801
1.425	1.7818
1.426	1.7835
1.427	1.7852
1.428	1.7869
1.429	1.7886
1.43	1.79029
1.431	1.79199
1.432	1.79369
1.433	1.79538
1.434	1.79708
1.435	1.79877
1.436	1.80046
1.437	1.80216
1.438	1.80385
1.439	1.80554
1.44	1.80723
1.441	1.80892
1.442	1.81061
1.443	1.8123
1.444	1.81398
1.445	1.81567
1.446	1.81736
1.447	1.81904
1.448	1.82073
1.449	1.82241
1.45	1.82409
1.451	1.82578
1.452	1.82746
1.453	1.82914
1.454	1.83082
1.455	1.8325
1.456	1.83418
1.457	1.83586
1.458	1.83754
1.459	1.83921
1.46	1.84089
1.461	1.84257
1.462	1.84424
1.463	1.84592
1.464	1.84759
1.465	1.84926
1.466	1.85094
1.467	1.85261
1.468	1.85428
1.469	1.85595
1.47	1.85762
1.471	1.85929
1.472	1.86096
1.473	1.86263
1.474	1.8643
1.475	1.86596
1.476	1.86763
1.477	1.8693
1.478	1.87096
1.479	1.87263
1.48	1.87429
1.481	1.87595
1.482	1.87762
1.483	1.87928
1.484	1.88094
1.485	1.8826
1.486	1.88426
1.487	1.88592
1.488	1.88758
1.489	1.88924
1.49	1.8909
1.491	1.89256
1.492	1.89421
1.493	1.89587
1.494	1.89752
1.495	1.89918
1.496	1.90083
1.497	1.90249
1.498	1.90414
1.499	1.9058
1.5	1.90745
1.501	1.9091
1.502	1.91075
1.503	1.9124
1.504	1.91405
1.505	1.9157
1.506	1.91735
1.507	1.919
1.508	1.92065
1.509	1.9223
1.51	1.92394
1.511	1.92559
1.512	1.92724
1.513	1.92888
1.514	1.93053
1.515	1.93217
1.516	1.93382
1.517	1.93546
1.518	1.9371
1.519	1.93875
1.52	1.94039
1.521	1.94203
1.522	1.94367
1.523	1.94531
1.524	1.94695
1.525	1.94859
1.526	1.95023
1.527	1.95187
1.528	1.95351
1.529	1.95514
1.53	1.95678
1.531	1.95842
1.532	1.96006
1.533	1.96169
1.534	1.96333
1.535	1.96496
1.536	1.9666
1.537	1.96823
1.538	1.96986
1.539	1.9715
1.54	1.97313
1.541	1.97476
1.542	1.97639
1.543	1.97803
1.544	1.97966
1.545	1.98129
1.546	1.98292
1.547	1.98455
1.548	1.98618
1.549	1.98781
1.55	1.98943
1.551	1.99106
1.552	1.99269
1.553	1.99432
1.554	1.99594
1.555	1.99757
1.556	1.9992
1.557	2.00082
1.558	2.00245
1.559	2.00407
1.56	2.0057
1.561	2.00732
1.562	2.00894
1.563	2.01057
1.564	2.01219
1.565	2.01381
1.566	2.01544
1.567	2.01706
1.568	2.01868
1.569	2.0203
1.57	2.02192
1.571	2.02354
1.572	2.02516
1.573	2.02678
1.574	2.0284
1.575	2.03002
1.576	2.03164
1.577	2.03326
1.578	2.03488
1.579	2.03649
1.58	2.03811
1.581	2.03973
1.582	2.04134
1.583	2.04296
1.584	2.04458
1.585	2.04619
1.586	2.04781
1.587	2.04942
1.588	2.05104
1.589	2.05265
1.59	2.05427
1.591	2.05588
1.592	2.05749
1.593	2.05911
1.594	2.06072
1.595	2.06233
1.596	2.06395
1.597	2.06556
1.598	2.06717
